created_at,tweet_text,id,author_id,retweet_count,reply_count,like_count,quote_count,followers_count,following_count,tweet_count,verified,account_created,username,account_location,bio,location,cleaned_text,sentiment
2022-07-05 19:08:05,@BSCNews @BNBCHAIN @CEEK @Stepnofficial @bridge_oracle @RadioCacaNFT M E T A V E R S E 
if the future will come, it will come with CEEK
#Metaverse #CeekLand #CeekCity #VR #CEEKVR #VRAPP #CeekArmy #Ceek #NFT #BSC #landsale #ceekusdt #ceekvr #Ceek https://t.co/MmUHMqd7lG,1.5443977229497508e+18,1.469711071967654e+18,0.0,0.0,0.0,0.0,12.0,49.0,844.0,0.0,2021-12-11 16:51:06,Eflatunbey17,None,,None,            M E T A V E R S E 
if the future will come it will come with CEEK
                             ,0.0
2022-07-05 19:07:15,Minting of the core Chametheon collection has now ended at 300. This marks the end of an era and the beginning of the next. Utility has always been our focus. The next phase will center on gaming. Watch this space ?

#vr #metaverse #nft #avatars https://t.co/UyX2uVGHmn,1.544397512714371e+18,1.4065334950574203e+18,1.0,1.0,0.0,0.0,725.0,197.0,290.0,0.0,2021-06-20 08:45:50,chametheon,United Kingdom,Hand-crafted Interoperable VR-ready NFT avatars on the Ethereum blockchain. Discord: https://t.co/fz8agLELBx,None,Minting of the core Chametheon collection has now ended at 300 This marks the end of an era and the beginning of the next Utility has always been our focus The next phase will center on gaming Watch this space 

         ,0.20000000298023224
2022-07-05 19:06:49,@bsc_daily @CEEK @ZeldaInu @MeritCircle_IO @kawaii_islands @Stepnofficial @thecakemnstr @ZinuToken @WOOnetwork @Marvin_Inu M E T A V E R S E 
if the future will come, it will come with CEEK
#Metaverse #CeekLand #CeekCity #VR #CEEKVR #VRAPP #CeekArmy #Ceek #NFT #BSC #landsale #ceekusdt #ceekvr #Ceek https://t.co/uhxhCxfv0G,1.5443974067997983e+18,1.469711071967654e+18,0.0,0.0,1.0,0.0,12.0,49.0,844.0,0.0,2021-12-11 16:51:06,Eflatunbey17,None,,None,                    M E T A V E R S E 
if the future will come it will come with CEEK
                             ,0.0
2022-07-05 19:06:37,@bsc_daily @CEEK @ZeldaInu @MeritCircle_IO @kawaii_islands @Stepnofficial @thecakemnstr @ZinuToken @WOOnetwork @Marvin_Inu ifq the future will come, it will come with CEEK
